"","Code.INSEE","Code.Postal","Commune","Code.Département","Code.Région"
"4117","85193","85320","ROSNAY","85",52
"4118","17318","17590","SAINT-CLEMENT-DES-BALEINES","17",54
"4119","63398","63220","SAINT-SAUVEUR-LA-SAGNE","63",83
"4120","45078","45270","CHAPELON","45",24
"4121","25173","25380","COUR-SAINT-MAURICE","25",43
"4122","28268","28700","MORAINVILLE","28",24
"4123","55145","55150","DAMVILLERS","55",41
"4124","88449","88130","SAVIGNY","88",41
"4125","33073","33820","BRAUD-ET-SAINT-LOUIS","33",72
"4126","35276","35630","SAINT-GONDRAN","35",53
"4127","19145","19300","MOUSTIER-VENTADOUR","19",74
"4128","87186","87380","SAINT-VITTE-SUR-BRIANCE","87",74
"4129","47127","47320","LAFITTE-SUR-LOT","47",72
"4130","26336","26400","SAOU","26",82
"4131","03157","03260","MAGNET","03",83
"4132","80444","80132","HUCHENNEVILLE","80",22
"4133","78120","78830","BULLION","78",11
"4134","54274","54140","JARVILLE-LA-MALGRANGE","54",41
"4135","63096","63160","CHAS","63",83
"4136","62218","62150","CAUCOURT","62",31
"4137","63342","63320","SAINT-FLORET","63",83
"4138","58089","58220","COULOUTRE","58",26
"4139","57020","57580","ANCERVILLE","57",41
"4140","62251","62240","COURSET","62",31
"4141","25222","25580","ETALANS","25",43
"4142","25330","25440","LAVANS-QUINGEY","25",43
"4143","48190","48310","TERMES","48",91
"4144","46244","46210","SABADEL-LATRONQUIERE","46",73
"4145","32345","32480","LA ROMIEU","32",73
"4146","02008","02370","AIZY-JOUY","02",22
"4147","41286","41310","VILLEPORCHER","41",24
"4148","04129","04110","MONTJUSTIN","04",93
"4149","82077","82220","LABARTHE","82",73
"4150","37119","37220","L'ILE-BOUCHARD","37",24
"4151","10443","10210","VOUGREY","10",21
"4152","64406","64370","MORLANNE","64",72
"4153","24192","24210","GABILLOU","24",72
"4154","46135","46210","LABASTIDE-DU-HAUT-MONT","46",73
"4155","2B307","20230","SANTA-LUCIA-DI-MORIANI","2B",94
"4156","75107","75007","PARIS-7E-ARRONDISSEMENT","75",11
"4157","52193","52000","EUFFIGNEIX","52",21
"4158","08339","08300","PERTHES","08",21
"4159","12096","12500","ESPALION","12",73
"4160","62024","62850","ALQUINES","62",31
"4161","15073","15110","FRIDEFONT","15",83
"4162","51486","51600","SAINT-HILAIRE-LE-GRAND","51",21
"4163","64543","64430","UREPEL","64",72
"4164","73118","73800","FRANCIN","73",82
"4165","62009","62116","ADINFER","62",31
"4166","14341","14123","IFS","14",25
"4167","30154","30120","MANDAGOUT","30",91
"4168","78321","78760","JOUARS-PONTCHARTRAIN","78",11
"4169","39138","39120","CHEMIN","39",43
"4170","05131","05400","SAINT-AUBAN-D'OZE","05",93
"4171","14049","14480","BAZENVILLE","14",25
"4172","49339","49460","SOULAIRE-ET-BOURG","49",52
"4173","16384","16360","TOUVERAC","16",54
"4174","21106","21110","BRETENIERE","21",26
"4175","40043","40170","BIAS","40",72
"4176","60674","60350","VIEUX-MOULIN","60",22
"4177","80544","80600","MEZEROLLES","80",22
"4178","81112","81150","LABASTIDE-DE-LEVIS","81",73
"4179","10014","10220","ASSENCIERES","10",21
"4180","51603","51130","VELYE","51",21
"4181","14093","14430","BRANVILLE","14",25
"4182","69046","69390","CHARLY","69",82
"4183","50209","50330","GONNEVILLE","50",25
"4184","16176","16300","LACHAISE","16",54
"4185","50332","50270","LES MOITIERS-D'ALLONNE","50",25
"4186","49175","49490","LINIERES-BOUTON","49",52
"4187","02251","02360","CUIRY-LES-IVIERS","02",22
"4188","67293","67270","MINVERSHEIM","67",42
"4189","55034","55600","BAZEILLES-SUR-OTHAIN","55",41
"4190","60542","60510","ROCHY-CONDE","60",22
"4191","48122","48320","QUEZAC","48",91
"4192","21323","21310","JANCIGNY","21",26
"4193","32352","32190","ROZES","32",73
"4194","62075","62360","BAINCTHUN","62",31
"4195","2A070","20111","CASAGLIONE","2A",94
"4196","42214","42210","SAINT-CYR-LES-VIGNES","42",82
"4197","86175","86310","NALLIERS","86",54
"4198","21148","21170","CHARREY-SUR-SAONE","21",26
"4199","74233","74540","SAINT-FELIX","74",82
"4200","40137","40120","LACQUY","40",72
"4201","85248","85210","SAINT-MARTIN-LARS-EN-SAINTE-HERMINE","85",52
"4202","50593","50630","TEURTHEVILLE-BOCAGE","50",25
"4203","23242","23320","SAINT-SILVAIN-MONTAIGUT","23",74
"4204","10355","10400","SAINT-NICOLAS-LA-CHAPELLE","10",21
"4205","80056","80260","BAVELINCOURT","80",22
"4206","57739","57320","WALDWEISTROFF","57",41
"4207","10346","10330","SAINT-LEGER-SOUS-MARGERIE","10",21
"4208","19086","19430","GOULLES","19",74
"4209","81119","81120","LABOUTARIE","81",73
"4210","14542","14740","ROSEL","14",25
"4211","33423","33250","SAINT-JULIEN-BEYCHEVELLE","33",72
"4212","50627","50240","VERGONCEY","50",25
"4213","63273","63800","PERIGNAT-SUR-ALLIER","63",83
"4214","71115","71510","CHATEL-MORON","71",26
"4215","25122","25270","CHAPELLE-D'HUIN","25",43
"4216","54047","54170","BARISEY-LA-COTE","54",41
"4217","09115","09600","ESCLAGNE","09",73
"4218","64414","64190","NARP","64",72
"4219","60415","60810","MONTEPILLOY","60",22
"4220","64329","64320","LEE","64",72
"4221","37049","37310","CHAMBOURG-SUR-INDRE","37",24
"4222","70087","70800","BOURGUIGNON-LES-CONFLANS","70",43
"4223","42012","42600","BARD","42",82
"4224","14137","14650","CARPIQUET","14",25
"4225","23148","23350","NOUZIERS","23",74
"4226","70156","70700","CITEY","70",43
"4227","21629","21210","THOISY-LA-BERCHERE","21",26
"4228","76399","76270","LUCY","76",23
"4229","31571","31460","VENDINE","31",73
"4230","26049","26300","BESAYES","26",82
"4231","16357","16480","SAINT-VALLIER","16",54
"4232","21562","21610","SAINT-MAURICE-SUR-VINGEANNE","21",26
"4233","04135","04360","MOUSTIERS-SAINTE-MARIE","04",93
"4234","52312","52200","MARDOR","52",21
"4235","57625","57170","SALONNES","57",41
"4236","59367","59390","LYS-LEZ-LANNOY","59",31
"4237","14135","14740","CARCAGNY","14",25
"4238","50139","50890","CONDE-SUR-VIRE","50",25
"4239","18063","18190","CHAVANNES","18",24
"4240","74197","74380","NANGY","74",82
"4241","45185","45700","LOMBREUIL","45",24
"4242","31393","31540","MOURVILLES-HAUTES","31",73
"4243","17412","17100","SAINT-VAIZE","17",54
"4244","08288","08270","MESMONT","08",21
"4245","38006","38580","ALLEVARD","38",82
"4246","43228","43500","SAINT-VICTOR-SUR-ARLANC","43",83
"4247","89038","89360","BERNOUIL","89",26
"4248","71582","71250","LA VINEUSE","71",26
"4249","76006","76560","AMFREVILLE-LES-CHAMPS","76",23
"4250","80202","80260","COISY","80",22
"4251","91414","91930","MONNERVILLE","91",11
"4252","45170","45300","INTVILLE-LA-GUETARD","45",24
"4253","05162","05110","LA SAULCE","05",93
"4254","02674","02360","SAINT-CLEMENT","02",22
"4255","74127","74500","FETERNES","74",82
"4256","38151","38130","ECHIROLLES","38",82
"4257","2B327","20248","TOMINO","2B",94
"4258","01293","01430","PEYRIAT","01",82
"4259","41187","41100","RENAY","41",24
"4260","50319","50420","LE MESNIL-RAOULT","50",25
"4261","26241","26460","LE POET-CELARD","26",82
"4262","56169","56680","PLOUHINEC","56",53
"4263","62516","62190","LILLERS","62",31
"4264","53188","53800","RENAZE","53",52
"4265","21710","21350","VITTEAUX","21",26
"4266","34005","34190","AGONES","34",91
"4267","48002","48200","ALBARET-SAINTE-MARIE","48",91
"4268","2A362","20124","ZONZA","2A",94
"4269","14104","14130","LE BREVEDENT","14",25
"4270","49094","49350","CHENEHUTTE-TREVES-CUNAULT","49",52
"4271","10433","10140","VILLY-EN-TRODES","10",21
"4272","54586","54123","VITERNE","54",41
"4273","31347","31230","MOLAS","31",73
"4274","66122","66500","NOHEDES","66",91
"4275","51203","51400","CUPERLY","51",21
"4276","02459","02720","MARCY","02",22
"4277","25001","25320","ABBANS-DESSOUS","25",43
"4278","73306","73450","VALLOIRE","73",82
"4279","61244","61380","MAHERU","61",25
"4280","17331","17240","SAINT-GENIS-DE-SAINTONGE","17",54
"4281","80474","80320","LICOURT","80",22
"4282","38342","38650","ROISSARD","38",82
"4283","23245","23000","SAINT-SULPICE-LE-GUERETOIS","23",74
"4284","51568","51220","THIL","51",21
"4285","01446","01480","VILLENEUVE","01",82
"4286","27286","27560","GIVERVILLE","27",23
"4287","08064","08300","BIERMES","08",21
"4288","71413","71670","SAINT-FIRMIN","71",26
"4289","39265","39130","HAUTECOUR","39",43
"4290","34245","34360","SAINT-CHINIAN","34",91
"4291","57314","57830","HEMING","57",41
"4292","14433","14170","MITTOIS","14",25
"4293","88256","88640","JUSSARUPT","88",41
"4294","83013","83840","LA BASTIDE","83",93
"4295","21316","21270","HEUILLEY-SUR-SAONE","21",26
"4296","31429","31450","POMPERTUZAT","31",73
"4297","02078","02300","BESME","02",22
"4298","60304","60690","HAUTE-EPINE","60",22
"4299","52320","52240","MERREY","52",21
"4300","47101","47200","FOURQUES-SUR-GARONNE","47",72
"4301","50033","50270","BAUBIGNY","50",25
"4302","05173","05300","UPAIX","05",93
"4303","80734","80160","SENTELIE","80",22
"4304","12101","12300","FLAGNAC","12",73
"4305","54486","54740","SAINT-REMIMONT","54",41
"4306","50095","50750","CANISY","50",25
"4307","31201","31230","FRONTIGNAN-SAVES","31",73
"4308","38434","38490","SAINT-ONDRAS","38",82
"4309","22181","22570","PLELAUFF","22",53
"4310","32058","32230","BLOUSSON-SERIAN","32",73
"4311","80351","80260","FRECHENCOURT","80",22
"4312","69164","69470","RANCHAL","69",82
"4313","77024","77750","BASSEVELLE","77",11
"4314","43261","43390","VEZEZOUX","43",83
"4315","38068","38800","CHAMPAGNIER","38",82
"4316","13037","13580","LA FARE-LES-OLIVIERS","13",93
"4317","02609","02860","PLOYART-ET-VAURSEINE","02",22
"4318","88154","88630","DOMREMY-LA-PUCELLE","88",41
"4319","52182","52290","ECLARON-BRAUCOURT-SAINTE-LIVIERE","52",21
"4320","71579","71390","VILLENEUVE-EN-MONTAGNE","71",26
"4321","65186","65370","GAUDENT","65",73
"4322","54479","54290","SAINT-MARD","54",41
"4323","42156","42590","NEULISE","42",82
"4324","02085","02400","BEZU-SAINT-GERMAIN","02",22
"4325","50079","50260","BREUVILLE","50",25
"4326","54558","54280","VELAINE-SOUS-AMANCE","54",41
"4327","49087","49490","CHAVAIGNES","49",52
"4328","74179","74330","MESIGNY","74",82
"4329","82184","82800","VAISSAC","82",73
"4330","91339","91310","LINAS","91",11
"4331","02330","02760","FRANCILLY-SELENCY","02",22
"4332","55382","55800","NEUVILLE-SUR-ORNAIN","55",41
"4333","39497","39110","SAIZENAY","39",43
"4334","15237","15100","TIVIERS","15",83
"4335","40086","40500","COUDURES","40",72
"4336","67491","67290","TIEFFENBACH","67",42
"4337","21501","21320","POUILLY-EN-AUXOIS","21",26
"4338","79180","79190","MONTALEMBERT","79",54
"4339","33090","33610","CANEJAN","33",72
"4340","57016","57320","ALZING","57",41
"4341","28278","28630","NOGENT-LE-PHAYE","28",24
"4342","41036","41600","CHAON","41",24
"4343","08187","08440","GERNELLE","08",21
"4344","68156","68500","ISSENHEIM","68",42
"4345","17003","17290","AIGREFEUILLE-D'AUNIS","17",54
"4346","51339","51240","MAIRY-SUR-MARNE","51",21
"4347","47108","47200","GAUJAC","47",72
"4348","59038","59296","AVESNES-LE-SEC","59",31
"4349","04073","04400","ENCHASTRAYES","04",93
"4350","51544","51600","SOMMEPY-TAHURE","51",21
"4351","36218","36500","SOUGE","36",24
"4352","80285","80160","ESSERTAUX","80",22
"4353","15068","15320","FAVEROLLES","15",83
"4354","21694","21350","VILLEFERRY","21",26
"4355","03202","03210","NOYANT-D'ALLIER","03",83
"4356","01173","01170","GEX","01",82
"4357","59015","59151","ARLEUX","59",31
"4358","61091","61700","CHAMPSECRET","61",25
"4359","36231","36330","VELLES","36",24
"4360","62263","62000","DAINVILLE","62",31
"4361","91248","91150","LA FORET-SAINTE-CROIX","91",11
"4362","30347","30600","VESTRIC-ET-CANDIAC","30",91
"4363","24405","24510","SAINT-FELIX-DE-VILLADEIX","24",72
"4364","73004","73340","AILLON-LE-JEUNE","73",82
"4365","01078","01630","CHALLEX","01",82
"4366","14371","14140","LIVAROT","14",25
"4367","85206","85540","SAINT-CYR-EN-TALMONDAIS","85",52
"4368","57432","57530","MAIZERY","57",41
"4369","14357","14770","LASSY","14",25
"4370","05180","05120","LES VIGNEAUX","05",93
"4371","08168","08370","LA FERTE-SUR-CHIERS","08",21
"4372","77021","77130","BARBEY","77",11
"4373","26083","26330","CHATEAUNEUF-DE-GALAURE","26",82
"4374","54269","54110","HUDIVILLER","54",41
"4375","46226","46270","PRENDEIGNES","46",73
"4376","28071","28240","CHAMPROND-EN-GATINE","28",24
"4377","53023","53470","LA BAZOUGE-DES-ALLEUX","53",52
"4378","77063","77515","LA CELLE-SUR-MORIN","77",11
"4379","70579","70400","VYANS-LE-VAL","70",43
"4380","54596","54990","XEUILLEY","54",41
"4381","27626","27520","THEILLEMENT","27",23
"4382","17227","17800","MAZEROLLES","17",54
"4383","18044","18120","CERBOIS","18",24
"4384","61240","61500","MACE","61",25
"4385","08277","08290","MARLEMONT","08",21
"4386","65071","65130","BATSERE","65",73
"4387","41149","41800","MONTOIRE-SUR-LE-LOIR","41",24
"4388","39072","39110","BRACON","39",43
"4389","39062","39240","LA BOISSIERE","39",43
"4390","34341","34560","VILLEVEYRAC","34",91
"4391","57278","57670","GUINZELING","57",41
"4392","55149","55150","DELUT","55",41
"4393","33295","33240","MOUILLAC","33",72
"4394","46107","46700","FLORESSAS","46",73
"4395","51163","51270","CONGY","51",21
"4396","71587","71250","VITRY-LES-CLUNY","71",26
"4397","67348","67210","OBERNAI","67",42
"4398","2A196","20125","ORTO","2A",94
"4399","27258","27210","FORT-MOVILLE","27",23
"4400","17066","17520","BRIE-SOUS-ARCHIAC","17",54
"4401","72119","72240","DOMFRONT-EN-CHAMPAGNE","72",52
"4402","82139","82340","LE PIN","82",73
"4403","85099","85150","LE GIROUARD","85",52
"4404","08396","08220","SAINT-QUENTIN-LE-PETIT","08",21
"4405","14592","14210","SAINTE-HONORINE-DU-FAY","14",25
"4406","78537","78730","SAINT-ARNOULT-EN-YVELINES","78",11
"4407","70050","70190","LA BARRE","70",43
"4408","31121","31350","CASTERA-VIGNOLES","31",73
"4409","15244","15300","USSEL","15",83
"4410","16231","16420","MONTROLLET","16",54
"4411","85086","85670","FALLERON","85",52
"4412","54549","54110","VARANGEVILLE","54",41
"4413","02512","02810","MONTIGNY-L'ALLIER","02",22
"4414","38471","38700","LE SAPPEY-EN-CHARTREUSE","38",82
"4415","52061","52700","BOURDONS-SUR-ROGNON","52",21
"4416","86207","86270","LA ROCHE-POSAY","86",54
"4417","76099","76190","BLACQUEVILLE","76",23
"4418","2B274","20290","SCOLCA","2B",94
"4419","67450","67240","SCHIRRHOFFEN","67",42
"4420","43023","43500","BEAUNE-SUR-ARZON","43",83
"4421","09086","09160","CAUMONT","09",73
"4422","79313","79120","SEPVRET","79",54
"4423","22314","22600","SAINT-MAUDAN","22",53
"4424","62444","62179","HERVELINGHEN","62",31
"4425","02754","02300","UGNY-LE-GAY","02",22
"4426","48093","48190","MAS-D'ORCIERES","48",91
"4427","46054","46240","CANIAC-DU-CAUSSE","46",73
"4428","47213","47360","PRAYSSAS","47",72
"4429","85217","85600","SAINT-GEORGES-DE-MONTAIGU","85",52
"4430","51410","51480","OEUILLY","51",21
"4431","31198","31360","LE FRECHET","31",73
"4432","26017","26340","AUCELON","26",82
"4433","29297","29300","TREMEVEN","29",53
"4434","12028","12300","BOISSE-PENCHOT","12",73
"4435","61451","61800","SAINT-QUENTIN-LES-CHARDONNETS","61",25
"4436","55001","55130","ABAINVILLE","55",41
"4437","80769","80300","TREUX","80",22
"4438","44158","44360","SAINT-ETIENNE-DE-MONTLUC","44",52
"4439","59398","59710","MERIGNIES","59",31
"4440","24419","24520","SAINT-GERMAIN-ET-MONS","24",72
"4441","37230","37530","SAINT-OUEN-LES-VIGNES","37",24
"4442","2A094","20168","CORRANO","2A",94
"4443","14763","14230","VOUILLY","14",25
"4444","38001","38490","LES ABRETS","38",82
"4445","18105","18800","GRON","18",24
"4446","60411","60240","MONNEVILLE","60",22
"4447","21378","21330","MARCENAY","21",26
"4448","68206","68700","MICHELBACH","68",42
"4449","27468","27290","PONT-AUTHOU","27",23
"4450","50002","50180","AGNEAUX","50",25
"4451","72351","72240","TENNIE","72",52
"4452","66234","66730","LE VIVIER","66",91
"4453","76121","76750","BOSC-EDELINE","76",23
"4454","60337","60190","LACHELLE","60",22
"4455","23136","23220","MORTROUX","23",74
"4456","10411","10500","LA VILLE-AUX-BOIS","10",21
"4457","80825","80270","WIRY-AU-MONT","80",22
"4458","43246","43530","TIRANGES","43",83
"4459","54353","54800","MARS-LA-TOUR","54",41
"4460","80114","80160","BOSQUEL","80",22
"4461","56150","56450","NOYALO","56",53
"4462","63462","63330","VIRLET","63",83
"4463","27600","27270","SAINT-QUENTIN-DES-ISLES","27",23
"4464","47110","47400","GONTAUD-DE-NOGARET","47",72
"4465","19060","19140","CONDAT-SUR-GANAVEIX","19",74
"4466","22182","22170","PLELO","22",53
"4467","40193","40190","MONTEGUT","40",72
"4468","52277","52140","LAVILLENEUVE","52",21
"4469","80314","80360","FLERS","80",22
"4470","39293","39170","LESCHERES","39",43
"4471","86265","86230","SOSSAIS","86",54
"4472","70215","70400","ERREVET","70",43
"4473","36020","36310","BONNEUIL","36",24
"4474","59632","59135","WALLERS","59",31
"4475","19282","19360","VENARSAL","19",74
"4476","95298","95640","HARAVILLIERS","95",11
"4477","42139","42660","MARLHES","42",82
"4478","46138","46240","LABASTIDE-MURAT","46",73
"4479","59087","59189","BOESEGHEM","59",31
"4480","59119","59285","BUYSSCHEURE","59",31
"4481","53106","53370","GESVRES","53",52
"4482","41069","41500","COUR-SUR-LOIRE","41",24
"4483","62599","62142","NABRINGHEN","62",31
"4484","80787","80120","VERCOURT","80",22
"4485","88358","88550","POUXEUX","88",41
"4486","57599","57220","ROUPELDANGE","57",41
"4487","49211","49310","MONTILLIERS","49",52
"4488","80425","80560","HEDAUVILLE","80",22
"4489","03213","03190","REUGNY","03",83
"4490","79022","79600","AVAILLES-THOUARSAIS","79",54
"4491","03143","03360","LETELON","03",83
"4492","86192","86500","PLAISANCE","86",54
"4493","14450","14140","MONTVIETTE","14",25
"4494","02183","02000","CHEVREGNY","02",22
"4495","16340","16720","SAINT-MEME-LES-CARRIERES","16",54
"4496","02722","02200","SOISSONS","02",22
"4497","10435","10800","VILLY-LE-MARECHAL","10",21
"4498","77469","77131","TOUQUIN","77",11
"4499","62830","62147","TRESCAULT","62",31
"4500","01427","01600","TREVOUX","01",82
"4501","08201","08430","GRUYERES","08",21
"4502","24108","24350","LA CHAPELLE-GONAGUET","24",72
"4503","72336","72300","SOLESMES","72",52
"4504","57643","57420","SECOURT","57",41
"4505","12165","12330","MURET-LE-CHATEAU","12",73
"4506","23168","23250","SARDENT","23",74
"4507","38239","38430","MOIRANS","38",82
"4508","56037","56460","LA CHAPELLE-CARO","56",53
"4509","70435","70280","RADDON-ET-CHAPENDU","70",43
"4510","11240","11190","MONTAZELS","11",91
"4511","2A004","20000","AJACCIO","2A",94
"4512","11167","11240","GRAMAZIE","11",91
"4513","31292","31220","LESCUNS","31",73
"4514","47169","47310","MOIRAX","47",72
"4515","12077","12540","CORNUS","12",73
"4516","14253","14410","ESTRY","14",25
"4517","01043","01700","BEYNOST","01",82
"4518","11117","11330","DAVEJEAN","11",91
"4519","63025","63390","AYAT-SUR-SIOULE","63",83
"4520","12164","12600","MUR-DE-BARREZ","12",73
"4521","82171","82700","SAINT-PORQUIER","82",73
"4522","02446","02440","LY-FONTAINE","02",22
"4523","86044","86200","CEAUX-EN-LOUDUN","86",54
"4524","43031","43380","BLASSAC","43",83
"4525","60057","60000","BEAUVAIS","60",22
"4526","80470","80560","LEALVILLERS","80",22
"4527","60456","60190","LA NEUVILLE-ROY","60",22
"4528","36238","36160","VIGOULANT","36",24
"4529","76042","76270","AUVILLIERS","76",23
"4530","58069","58800","CHAUMOT","58",26
"4531","38085","38230","CHARVIEU-CHAVAGNEUX","38",82
"4532","89163","89110","LA FERTE-LOUPIERE","89",26
"4533","77153","77230","DAMMARTIN-EN-GOELE","77",11
"4534","63461","63350","VINZELLES","63",83
"4535","25488","25440","RENNES-SUR-LOUE","25",43
"4536","63128","63350","CREVANT-LAVEINE","63",83
"4537","80812","80240","VRAIGNES-EN-VERMANDOIS","80",22
"4538","10251","10130","MONTIGNY-LES-MONTS","10",21
"4539","07013","07290","ARDOIX","07",82
"4540","71334","71420","OUDRY","71",26
"4541","53139","53700","LOUPFOUGERES","53",52
"4542","31252","31620","LABASTIDE-SAINT-SERNIN","31",73
